Province/State,Country/Region,Lat,Long,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29
,Portugal,39.3999,-8.2245,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.1428571428571428,1.8571428571428572,2.857142857142857,4.0,4.0,5.142857142857143,7.285714285714286,6.571428571428571,13.142857142857142,19.857142857142858,30.714285714285715,41.42857142857143,55.57142857142857,55.57142857142857,96.14285714285714,121.57142857142857,147.85714285714286,181.28571428571428,230.28571428571428,273.42857142857144,315.7142857142857,360.57142857142856,426.85714285714283,510.0,557.4285714285714,578.0,635.4285714285714,672.4285714285714,680.8571428571429,673.7142857142857,651.7142857142857,695.7142857142857,612.4285714285714,598.7142857142857,586.7142857142857,581.4285714285714,706.8571428571429,672.7142857142857,693.5714285714286,641.7142857142857,615.2857142857143,590.7142857142857,481.2857142857143,433.57142857142856,442.85714285714283,467.42857142857144,487.85714285714283,469.7142857142857,448.7142857142857,475.85714285714283,444.57142857142856,455.14285714285717,428.7142857142857,378.2857142857143,334.2857142857143,307.42857142857144,321.14285714285717,279.85714285714283,212.42857142857142,202.28571428571428,194.71428571428572,194.0,185.42857142857142,217.85714285714286,296.85714285714283,303.42857142857144,293.85714285714283,282.42857142857144,247.28571428571428,202.42857142857142,150.14285714285714,168.14285714285714,175.57142857142858,193.85714285714286,185.14285714285714,185.71428571428572,191.57142857142858,189.85714285714286,198.57142857142858,205.0,202.0,193.71428571428572,192.42857142857142,197.14285714285714,199.42857142857142,210.71428571428572,225.71428571428572,244.57142857142858,241.85714285714286,229.0,237.85714285714286,235.14285714285714,252.28571428571428,264.42857142857144,284.7142857142857,284.2857142857143,292.14285714285717,286.85714285714283,277.2857142857143,261.2857142857143,252.85714285714286,257.85714285714283,247.14285714285714,248.0,251.71428571428572,272.7142857142857,285.85714285714283,307.2857142857143,299.57142857142856,293.7142857142857,295.0,287.85714285714283,278.7142857142857,289.2857142857143,293.7142857142857,322.0,310.7142857142857,291.0,291.2857142857143,273.7142857142857,281.0,274.7142857142857,283.57142857142856,284.0,280.2857142857143,296.7142857142857,303.0,301.42857142857144,332.0,340.42857142857144,343.14285714285717,313.14285714285717,307.0,298.0,265.14285714285717,268.2857142857143,259.7142857142857,245.71428571428572,210.28571428571428,197.85714285714286,186.0,186.0,188.42857142857142,199.0,200.14285714285714,180.0,176.28571428571428,168.0,159.57142857142858,163.71428571428572,166.28571428571428,165.57142857142858,152.57142857142858,140.0,141.28571428571428,148.71428571428572,153.42857142857142,157.0,163.42857142857142,156.71428571428572,166.0,171.0,178.0,187.57142857142858,182.42857142857142,184.14285714285714,175.0,164.71428571428572,172.71428571428572,175.71428571428572,192.85714285714286,194.71428571428572,181.71428571428572,173.0,183.14285714285714,208.85714285714286,231.71428571428572,264.42857142857144,292.57142857142856,300.0,281.2857142857143,280.0,282.42857142857144,287.0,310.7142857142857,320.85714285714283,323.42857142857144,323.14285714285717,355.7142857142857,381.2857142857143,410.0,436.0,496.57142857142856,528.7142857142857,497.14285714285717,500.0,511.85714285714283,552.2857142857143,577.4285714285714,568.7142857142857,597.0,576.7142857142857,581.2857142857143,568.5714285714286,575.7142857142857,623.1428571428571,629.1428571428571,623.7142857142857,607.4285714285714,626.5714285714286,620.1428571428571,620.7142857142857,663.2857142857143,731.7142857142857,738.2857142857143,681.4285714285714,694.2857142857143,750.0,811.5714285714286,917.5714285714286,968.4285714285714,1085.857142857143,1123.5714285714287,1237.0,1338.0,1475.4285714285713,1627.2857142857142,1714.0,1819.857142857143,1791.857142857143,1853.857142857143,1948.4285714285713,2055.0,2314.0,2403.714285714286,2485.285714285714,2594.4285714285716,2693.0,2882.285714285714,3023.285714285714,3227.5714285714284,3315.4285714285716,3202.1428571428573,3007.285714285714,3474.8571428571427,3439.714285714286,3660.1428571428573,4171.285714285715,4639.571428571428,4853.857142857143,4328.142857142857,4403.142857142857,4444.428571428572,4446.285714285715,4563.142857142857,4840.142857142857,5490.714285714285,5421.714285714285,5429.142857142857,5477.857142857143,5461.714285714285,5524.142857142857,5012.285714285715,4954.0,4672.285714285715,4428.857142857143,4413.714285714285,4266.857142857143,4278.285714285715,4285.285714285715,4191.428571428572,3778.714285714286,3350.285714285714,3111.4285714285716,3121.0,3405.8571428571427,3487.5714285714284,3515.5714285714284,3447.1428571428573,3493.5714285714284,3236.285714285714,3092.4285714285716,3175.1428571428573,3381.8571428571427,3280.285714285714,3071.8571428571427,3298.4285714285716,3189.8571428571427,3178.8571428571427,3149.0,3311.8571428571427,3234.8571428571427,2908.5714285714284,2948.8571428571427,2954.8571428571427,2999.285714285714,2696.4285714285716,2621.8571428571427,2572.8571428571427,2392.0,2630.714285714286,3128.0,3947.5714285714284,4185.285714285715,4369.714285714285,4517.285714285715,4361.142857142857,4704.0,5129.142857142857,6119.857142857143,6990.428571428572,7438.0,7530.571428571428,7135.142857142857,7225.0,7299.571428571428,7468.857142857143,7961.0,8644.0,8564.42857142857,8550.0,9114.142857142857,9525.714285714286,9960.0,10666.857142857143,11383.857142857143,10879.285714285714,10324.714285714286,10543.142857142857,10892.42857142857,10587.714285714286,10689.714285714286,11057.57142857143,10349.0,8987.142857142857,7937.285714285715,7182.142857142857,6393.714285714285,5912.857142857143,5584.714285714285,5151.142857142857,4222.571428571428,3718.714285714286,3227.8571428571427,2759.5714285714284,2666.4285714285716,2548.1428571428573,2365.285714285714,1953.142857142857,1788.0,1658.0,1527.142857142857,1511.857142857143,1495.142857142857,1359.0,1174.4285714285713,1108.142857142857,996.7142857142857,919.1428571428571,902.7142857142857,926.8571428571429,835.7142857142857,723.0,697.1428571428571,669.0,651.5714285714286,692.8571428571429,734.0,687.4285714285714,668.5714285714286,641.7142857142857,595.7142857142857,534.2857142857143,517.4285714285714,542.5714285714286,458.14285714285717,421.2857142857143,427.85714285714283,414.7142857142857,415.2857142857143,403.2857142857143,431.0,411.57142857142856,377.42857142857144,390.2857142857143,369.57142857142856,374.0,358.85714285714283,375.57142857142856
